Date/Time,Total Energy Usage
7/16/2019 19:00,166.763064
7/16/2019 19:15,165.4525488
7/16/2019 19:30,165.1249199
7/16/2019 19:45,159.3914158
7/16/2019 20:00,27.52081858
7/16/2019 20:15,27.52081858
7/16/2019 20:30,26.21030341
7/16/2019 20:45,157.7532718
7/16/2019 21:00,157.425643
7/16/2019 21:15,26.53793221
7/16/2019 21:30,26.21030341
7/16/2019 21:45,156.2789422
7/16/2019 22:00,27.52081858
7/16/2019 22:15,27.19318979
7/16/2019 22:30,25.88267462
7/16/2019 22:45,25.88267462
7/16/2019 23:00,156.2789422
7/16/2019 23:15,157.2618285
7/16/2019 23:30,154.1493549
7/16/2019 23:45,27.19318979
7/17/2019 0:00,26.53793221
7/17/2019 0:15,156.2789421
7/17/2019 0:30,27.84844738
7/17/2019 0:45,27.19318979
7/17/2019 1:00,26.865561
7/17/2019 1:15,156.1151277
7/17/2019 1:30,27.19318979
7/17/2019 1:45,26.53793221
7/17/2019 2:00,25.88267462
7/17/2019 2:15,26.21030341
7/17/2019 2:30,156.606571
7/17/2019 2:45,153.8217261
7/17/2019 3:00,157.0980141
7/17/2019 3:15,155.9513133
7/17/2019 3:30,26.865561
7/17/2019 3:45,27.19318979
7/17/2019 4:00,160.3743022
7/17/2019 4:15,161.6848175
7/17/2019 4:30,166.9268786
7/17/2019 4:45,26.865561
7/17/2019 5:00,26.865561
7/17/2019 5:15,185.4379062
7/17/2019 5:30,34.72865202
7/17/2019 5:45,34.72865202
7/17/2019 6:00,34.40102323
7/17/2019 6:15,36.69442478
7/17/2019 6:30,38.33256874
7/17/2019 6:45,37.67731116
7/17/2019 7:00,37.67731116
7/17/2019 7:15,205.2451579
7/17/2019 7:30,209.8462522
7/17/2019 7:45,38.98782633
7/17/2019 8:00,39.97071271
7/17/2019 8:15,40.95359908
7/17/2019 8:30,41.60885667
7/17/2019 8:45,219.1836734
7/17/2019 9:00,221.1494462
7/17/2019 9:15,220.1665597
7/17/2019 9:30,223.9342911
7/17/2019 9:45,250.7998538
7/17/2019 10:00,241.9538758
7/17/2019 10:15,237.3670725
7/17/2019 10:30,241.626247
7/17/2019 10:45,242.9367622
7/17/2019 11:00,42.91937184
7/17/2019 11:15,43.57462943
7/17/2019 11:30,42.26411426
7/17/2019 11:45,41.60885667
7/17/2019 12:00,41.93648546
7/17/2019 12:15,42.26411426
7/17/2019 12:30,41.60885667
7/17/2019 12:45,241.6262471
7/17/2019 13:00,41.28122788
7/17/2019 13:15,40.95359908
7/17/2019 13:30,242.4453191
7/17/2019 13:45,240.6433606
7/17/2019 14:00,241.6262471
7/17/2019 14:15,240.3157318
7/17/2019 14:30,241.1348039
7/17/2019 14:45,239.8242886
7/17/2019 15:00,235.073671
7/17/2019 15:15,235.4012998
7/17/2019 15:30,36.69442478
7/17/2019 15:45,37.67731116
7/17/2019 16:00,36.03916719
7/17/2019 16:15,35.05628082
7/17/2019 16:30,34.40102323
7/17/2019 16:45,208.8633661
7/17/2019 17:00,205.5870781
7/17/2019 17:15,203.948934
7/17/2019 17:30,34.40102323
7/17/2019 17:45,32.10762168
7/17/2019 18:00,30.14184893
7/17/2019 18:15,179.704402
7/17/2019 18:30,172.0051249
7/17/2019 18:45,167.9097648
7/17/2019 19:00,165.4525488
7/17/2019 19:15,167.2545072
7/17/2019 19:30,165.7801776
7/17/2019 19:45,164.305848
7/17/2019 20:00,28.50370496
7/17/2019 20:15,27.84844738
7/17/2019 20:30,28.17607617
7/17/2019 20:45,161.5210031
7/17/2019 21:00,161.5210031
7/17/2019 21:15,159.3914158
7/17/2019 21:30,160.8657454
7/17/2019 21:45,157.7532718
7/17/2019 22:00,156.606571
7/17/2019 22:15,27.19318979
